tipo,classe,local,internados,data_atualizacao,lat,long,leitos_total,leitos_disponiveis,lotacao,leitos_covid,semana_epidemiologica
emergencia,pediatrico,HCPA,5,2020-10-25,-30.038435,-51.206637,9,4,0.5555555555555556,NA,44
emergencia,pediatrico,Hospital Conceição,9,2020-10-25,-30.01587,-51.158236,16,7,0.5625,NA,44
emergencia,pediatrico,Hospital Santa Casa,3,2020-10-25,-30.030803,-51.221512,11,8,0.2727272727272727,NA,44
emergencia,pediatrico,Hospital São Lucas,0,2020-10-25,-30.055122,-51.173819,4,4,0,NA,44
emergencia,pediatrico,HMIPV,5,2020-10-25,-30.029525,-51.214865,8,3,0.625,NA,44
emergencia,pediatrico,Hospital Restinga,0,2020-10-25,-30.142524,-51.128803,6,6,0,NA,44
emergencia,pediatrico,PA Bom Jesus,0,2020-10-25,-30.043194,-51.153916,5,5,0,NA,44
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-25,-30.069603,-51.216537,9,9,0,NA,44
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-25,-30.110731,-51.110188,4,4,0,NA,44
uti,adulto,Instituto de Cardiologia,33,2020-10-25,-30.049092,-51.20903,40,7,0.825,1,44
uti,adulto,HCPA,105,2020-10-25,-30.038435,-51.206637,121,16,0.8677685950413223,50,44
uti,adulto,Hospital Conceição,70,2020-10-25,-30.01587,-51.158236,75,5,0.9333333333333333,28,44
uti,adulto,Hospital Moinhos de Vento,61,2020-10-25,-30.02552,-51.20842,66,5,0.9242424242424242,34,44
uti,adulto,Hospital Santa Casa,99,2020-10-25,-30.030803,-51.221512,121,22,0.8181818181818182,35,44
uti,adulto,Hospital São Lucas,51,2020-10-25,-30.055122,-51.173819,59,8,0.864406779661017,23,44
uti,adulto,Hospital Mãe de Deus,56,2020-10-25,-30.058845,-51.228945,60,4,0.9333333333333333,18,44
uti,adulto,Hospital Ernesto Dornelles,40,2020-10-25,-30.047509,-51.212131,40,0,1,23,44
uti,adulto,Hospital Divina Providência,9,2020-10-25,-30.084428,-51.18839,42,33,0.21428571428571427,11,44
uti,adulto,Hospital Porto Alegre,8,2020-10-25,-30.04475,-51.21856,8,0,1,2,44
uti,adulto,Hospital Cristo Redentor,29,2020-10-25,-30.010102,-51.15926,29,0,1,0,44
uti,adulto,Hospital Vila Nova,14,2020-10-25,-30.119308,-51.207744,20,6,0.7,5,44
uti,adulto,HPS,16,2020-10-25,-30.036874,-51.209282,20,4,0.8,0,44
uti,adulto,HospitaL Independência,17,2020-10-25,-30.061051,-51.149073,18,1,0.9444444444444444,10,44
uti,adulto,Hospital Femina,5,2020-10-25,-30.029239,-51.206848,6,1,0.8333333333333334,0,44
uti,adulto,Hospital Restinga,11,2020-10-25,-30.142524,-51.128803,12,1,0.9166666666666666,2,44
uti,adulto,Hospital Santa Ana,8,2020-10-25,-30.086664,-51.20689,10,2,0.8,0,44
uti,pediatrico,Hospital Santa Casa,34,2020-10-25,-30.030803,-51.221512,37,3,0.918918918918919,0,44
uti,pediatrico,HCPA,7,2020-10-25,-30.038435,-51.206637,13,6,0.5384615384615384,0,44
uti,pediatrico,Instituto de Cardiologia,6,2020-10-25,-30.049092,-51.20903,8,2,0.75,0,44
uti,pediatrico,HPS,7,2020-10-25,-30.036874,-51.209282,8,1,0.875,0,44
uti,pediatrico,Hospital Moinhos de Vento,10,2020-10-25,-30.02552,-51.20842,11,1,0.9090909090909091,0,44
uti,pediatrico,Hospital Conceição,16,2020-10-25,-30.01587,-51.158236,18,2,0.8888888888888888,1,44
uti,pediatrico,HMIPV,6,2020-10-25,-30.029525,-51.214865,12,6,0.5,0,44
emergencia,adulto,HCPA,85,2020-10-26,-30.038435,-51.206637,41,-44,2.073170731707317,NA,44
emergencia,adulto,Hospital Conceição,69,2020-10-26,-30.01587,-51.158236,64,-5,1.078125,NA,44
emergencia,adulto,Instituto de Cardiologia,37,2020-10-26,-30.049092,-51.20903,21,-16,1.7619047619047619,NA,44
emergencia,adulto,Hospital Santa Casa,40,2020-10-26,-30.030803,-51.221512,24,-16,1.6666666666666667,NA,44
emergencia,adulto,Hospital São Lucas,39,2020-10-26,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,44
emergencia,adulto,Hospital Restinga,11,2020-10-26,-30.142524,-51.128803,18,7,0.6111111111111112,NA,44
emergencia,adulto,Hospital Vila Nova,0,2020-10-26,-30.119308,-51.207744,26,26,0,NA,44
emergencia,adulto,PA Bom Jesus,18,2020-10-26,-30.043194,-51.153916,7,-11,2.5714285714285716,NA,44
emergencia,adulto,PA Cruzeiro do Sul,9,2020-10-26,-30.069603,-51.216537,12,3,0.75,NA,44
emergencia,adulto,PA Lomba do Pinheiro,12,2020-10-26,-30.110731,-51.110188,9,-3,1.3333333333333333,NA,44
emergencia,adulto,UPA Zona Norte,29,2020-10-26,-30.009546,-51.146056,17,-12,1.7058823529411764,NA,44
emergencia,pediatrico,HCPA,5,2020-10-26,-30.038435,-51.206637,9,4,0.5555555555555556,NA,44
emergencia,pediatrico,Hospital Conceição,9,2020-10-26,-30.01587,-51.158236,16,7,0.5625,NA,44
emergencia,pediatrico,Hospital Santa Casa,3,2020-10-26,-30.030803,-51.221512,11,8,0.2727272727272727,NA,44
emergencia,pediatrico,Hospital São Lucas,0,2020-10-26,-30.055122,-51.173819,4,4,0,NA,44
emergencia,pediatrico,HMIPV,5,2020-10-26,-30.029525,-51.214865,8,3,0.625,NA,44
emergencia,pediatrico,Hospital Restinga,0,2020-10-26,-30.142524,-51.128803,6,6,0,NA,44
emergencia,pediatrico,PA Bom Jesus,0,2020-10-26,-30.043194,-51.153916,5,5,0,NA,44
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-26,-30.069603,-51.216537,9,9,0,NA,44
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-26,-30.110731,-51.110188,4,4,0,NA,44
uti,adulto,Instituto de Cardiologia,33,2020-10-26,-30.049092,-51.20903,40,7,0.825,1,44
uti,adulto,HCPA,105,2020-10-26,-30.038435,-51.206637,121,16,0.8677685950413223,50,44
uti,adulto,Hospital Conceição,70,2020-10-26,-30.01587,-51.158236,75,5,0.9333333333333333,28,44
uti,adulto,Hospital Moinhos de Vento,61,2020-10-26,-30.02552,-51.20842,66,5,0.9242424242424242,34,44
uti,adulto,Hospital Santa Casa,99,2020-10-26,-30.030803,-51.221512,121,22,0.8181818181818182,35,44
uti,adulto,Hospital São Lucas,51,2020-10-26,-30.055122,-51.173819,59,8,0.864406779661017,23,44
uti,adulto,Hospital Mãe de Deus,56,2020-10-26,-30.058845,-51.228945,60,4,0.9333333333333333,18,44
uti,adulto,Hospital Ernesto Dornelles,40,2020-10-26,-30.047509,-51.212131,40,0,1,23,44
uti,adulto,Hospital Divina Providência,9,2020-10-26,-30.084428,-51.18839,42,33,0.21428571428571427,11,44
uti,adulto,Hospital Porto Alegre,8,2020-10-26,-30.04475,-51.21856,8,0,1,2,44
uti,adulto,Hospital Cristo Redentor,29,2020-10-26,-30.010102,-51.15926,29,0,1,0,44
uti,adulto,Hospital Vila Nova,14,2020-10-26,-30.119308,-51.207744,20,6,0.7,5,44
uti,adulto,HPS,16,2020-10-26,-30.036874,-51.209282,20,4,0.8,0,44
uti,adulto,HospitaL Independência,17,2020-10-26,-30.061051,-51.149073,18,1,0.9444444444444444,10,44
uti,adulto,Hospital Femina,5,2020-10-26,-30.029239,-51.206848,6,1,0.8333333333333334,0,44
uti,adulto,Hospital Restinga,11,2020-10-26,-30.142524,-51.128803,12,1,0.9166666666666666,2,44
uti,adulto,Hospital Santa Ana,8,2020-10-26,-30.086664,-51.20689,10,2,0.8,0,44
uti,pediatrico,Hospital Santa Casa,34,2020-10-26,-30.030803,-51.221512,37,3,0.918918918918919,0,44
uti,pediatrico,HCPA,7,2020-10-26,-30.038435,-51.206637,13,6,0.5384615384615384,0,44
uti,pediatrico,Instituto de Cardiologia,6,2020-10-26,-30.049092,-51.20903,8,2,0.75,0,44
uti,pediatrico,HPS,7,2020-10-26,-30.036874,-51.209282,8,1,0.875,0,44
uti,pediatrico,Hospital Moinhos de Vento,10,2020-10-26,-30.02552,-51.20842,11,1,0.9090909090909091,0,44
uti,pediatrico,Hospital Conceição,16,2020-10-26,-30.01587,-51.158236,18,2,0.8888888888888888,1,44
uti,pediatrico,HMIPV,6,2020-10-26,-30.029525,-51.214865,12,6,0.5,0,44
emergencia,adulto,HCPA,88,2020-10-27,-30.038435,-51.206637,41,-47,2.1463414634146343,NA,44
emergencia,adulto,Hospital Conceição,90,2020-10-27,-30.01587,-51.158236,64,-26,1.40625,NA,44
emergencia,adulto,Instituto de Cardiologia,31,2020-10-27,-30.049092,-51.20903,21,-10,1.4761904761904763,NA,44
emergencia,adulto,Hospital Santa Casa,46,2020-10-27,-30.030803,-51.221512,24,-22,1.9166666666666667,NA,44
emergencia,adulto,Hospital São Lucas,39,2020-10-27,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,44
emergencia,adulto,Hospital Restinga,12,2020-10-27,-30.142524,-51.128803,18,6,0.6666666666666666,NA,44
emergencia,adulto,Hospital Vila Nova,0,2020-10-27,-30.119308,-51.207744,26,26,0,NA,44
emergencia,adulto,PA Bom Jesus,15,2020-10-27,-30.043194,-51.153916,7,-8,2.142857142857143,NA,44
emergencia,adulto,PA Cruzeiro do Sul,6,2020-10-27,-30.069603,-51.216537,12,6,0.5,NA,44
emergencia,adulto,PA Lomba do Pinheiro,14,2020-10-27,-30.110731,-51.110188,9,-5,1.5555555555555556,NA,44
emergencia,adulto,UPA Zona Norte,24,2020-10-27,-30.009546,-51.146056,17,-7,1.411764705882353,NA,44
emergencia,pediatrico,HCPA,6,2020-10-27,-30.038435,-51.206637,9,3,0.6666666666666666,NA,44
emergencia,pediatrico,Hospital Conceição,11,2020-10-27,-30.01587,-51.158236,16,5,0.6875,NA,44
emergencia,pediatrico,Hospital Santa Casa,2,2020-10-27,-30.030803,-51.221512,11,9,0.18181818181818182,NA,44
emergencia,pediatrico,Hospital São Lucas,0,2020-10-27,-30.055122,-51.173819,4,4,0,NA,44
emergencia,pediatrico,HMIPV,4,2020-10-27,-30.029525,-51.214865,8,4,0.5,NA,44
emergencia,pediatrico,Hospital Restinga,0,2020-10-27,-30.142524,-51.128803,6,6,0,NA,44
emergencia,pediatrico,PA Bom Jesus,0,2020-10-27,-30.043194,-51.153916,5,5,0,NA,44
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-27,-30.069603,-51.216537,9,9,0,NA,44
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-10-27,-30.110731,-51.110188,4,3,0.25,NA,44
uti,adulto,Instituto de Cardiologia,33,2020-10-27,-30.049092,-51.20903,40,7,0.825,1,44
uti,adulto,HCPA,109,2020-10-27,-30.038435,-51.206637,121,12,0.9008264462809917,50,44
uti,adulto,Hospital Conceição,70,2020-10-27,-30.01587,-51.158236,75,5,0.9333333333333333,28,44
uti,adulto,Hospital Moinhos de Vento,56,2020-10-27,-30.02552,-51.20842,56,0,1,31,44
uti,adulto,Hospital Santa Casa,99,2020-10-27,-30.030803,-51.221512,127,28,0.7795275590551181,34,44
uti,adulto,Hospital São Lucas,56,2020-10-27,-30.055122,-51.173819,59,3,0.9491525423728814,28,44
uti,adulto,Hospital Mãe de Deus,57,2020-10-27,-30.058845,-51.228945,60,3,0.95,18,44
uti,adulto,Hospital Ernesto Dornelles,37,2020-10-27,-30.047509,-51.212131,38,1,0.9736842105263158,23,44
uti,adulto,Hospital Divina Providência,41,2020-10-27,-30.084428,-51.18839,42,1,0.9761904761904762,11,44
uti,adulto,Hospital Porto Alegre,9,2020-10-27,-30.04475,-51.21856,8,-1,1.125,2,44
uti,adulto,Hospital Cristo Redentor,29,2020-10-27,-30.010102,-51.15926,29,0,1,1,44
uti,adulto,Hospital Vila Nova,16,2020-10-27,-30.119308,-51.207744,20,4,0.8,7,44
uti,adulto,HPS,16,2020-10-27,-30.036874,-51.209282,20,4,0.8,0,44
uti,adulto,HospitaL Independência,18,2020-10-27,-30.061051,-51.149073,18,0,1,10,44
uti,adulto,Hospital Femina,5,2020-10-27,-30.029239,-51.206848,6,1,0.8333333333333334,0,44
uti,adulto,Hospital Restinga,12,2020-10-27,-30.142524,-51.128803,12,0,1,2,44
uti,adulto,Hospital Santa Ana,6,2020-10-27,-30.086664,-51.20689,10,4,0.6,0,44
uti,pediatrico,Hospital Santa Casa,34,2020-10-27,-30.030803,-51.221512,37,3,0.918918918918919,0,44
uti,pediatrico,HCPA,8,2020-10-27,-30.038435,-51.206637,13,5,0.6153846153846154,0,44
uti,pediatrico,Instituto de Cardiologia,7,2020-10-27,-30.049092,-51.20903,8,1,0.875,0,44
uti,pediatrico,HPS,6,2020-10-27,-30.036874,-51.209282,8,2,0.75,0,44
uti,pediatrico,Hospital Moinhos de Vento,10,2020-10-27,-30.02552,-51.20842,11,1,0.9090909090909091,0,44
uti,pediatrico,Hospital Conceição,15,2020-10-27,-30.01587,-51.158236,18,3,0.8333333333333334,1,44
uti,pediatrico,HMIPV,6,2020-10-27,-30.029525,-51.214865,12,6,0.5,0,44
emergencia,adulto,HCPA,98,2020-10-28,-30.038435,-51.206637,41,-57,2.3902439024390243,NA,44
emergencia,adulto,Hospital Conceição,81,2020-10-28,-30.01587,-51.158236,64,-17,1.265625,NA,44
emergencia,adulto,Instituto de Cardiologia,20,2020-10-28,-30.049092,-51.20903,21,1,0.9523809523809523,NA,44
emergencia,adulto,Hospital Santa Casa,43,2020-10-28,-30.030803,-51.221512,24,-19,1.7916666666666667,NA,44
emergencia,adulto,Hospital São Lucas,39,2020-10-28,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,44
emergencia,adulto,Hospital Restinga,8,2020-10-28,-30.142524,-51.128803,18,10,0.4444444444444444,NA,44
emergencia,adulto,Hospital Vila Nova,0,2020-10-28,-30.119308,-51.207744,26,26,0,NA,44
emergencia,adulto,PA Bom Jesus,13,2020-10-28,-30.043194,-51.153916,7,-6,1.8571428571428572,NA,44
emergencia,adulto,PA Cruzeiro do Sul,11,2020-10-28,-30.069603,-51.216537,12,1,0.9166666666666666,NA,44
emergencia,adulto,PA Lomba do Pinheiro,12,2020-10-28,-30.110731,-51.110188,9,-3,1.3333333333333333,NA,44
emergencia,adulto,UPA Zona Norte,8,2020-10-28,-30.009546,-51.146056,17,9,0.47058823529411764,NA,44
emergencia,pediatrico,HCPA,6,2020-10-28,-30.038435,-51.206637,9,3,0.6666666666666666,NA,44
emergencia,pediatrico,Hospital Conceição,11,2020-10-28,-30.01587,-51.158236,16,5,0.6875,NA,44
emergencia,pediatrico,Hospital Santa Casa,1,2020-10-28,-30.030803,-51.221512,11,10,0.09090909090909091,NA,44
emergencia,pediatrico,Hospital São Lucas,0,2020-10-28,-30.055122,-51.173819,4,4,0,NA,44
emergencia,pediatrico,HMIPV,3,2020-10-28,-30.029525,-51.214865,8,5,0.375,NA,44
emergencia,pediatrico,Hospital Restinga,1,2020-10-28,-30.142524,-51.128803,6,5,0.16666666666666666,NA,44
emergencia,pediatrico,PA Bom Jesus,0,2020-10-28,-30.043194,-51.153916,5,5,0,NA,44
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-28,-30.069603,-51.216537,9,9,0,NA,44
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-28,-30.110731,-51.110188,4,4,0,NA,44
uti,adulto,Instituto de Cardiologia,36,2020-10-28,-30.049092,-51.20903,41,5,0.8780487804878049,1,44
uti,adulto,HCPA,109,2020-10-28,-30.038435,-51.206637,121,12,0.9008264462809917,50,44
uti,adulto,Hospital Conceição,72,2020-10-28,-30.01587,-51.158236,75,3,0.96,28,44
uti,adulto,Hospital Moinhos de Vento,56,2020-10-28,-30.02552,-51.20842,56,0,1,32,44
uti,adulto,Hospital Santa Casa,95,2020-10-28,-30.030803,-51.221512,127,32,0.7480314960629921,31,44
uti,adulto,Hospital São Lucas,52,2020-10-28,-30.055122,-51.173819,59,7,0.8813559322033898,23,44
uti,adulto,Hospital Mãe de Deus,60,2020-10-28,-30.058845,-51.228945,60,0,1,18,44
uti,adulto,Hospital Ernesto Dornelles,36,2020-10-28,-30.047509,-51.212131,40,4,0.9,18,44
uti,adulto,Hospital Divina Providência,42,2020-10-28,-30.084428,-51.18839,42,0,1,12,44
uti,adulto,Hospital Porto Alegre,9,2020-10-28,-30.04475,-51.21856,9,0,1,2,44
uti,adulto,Hospital Cristo Redentor,29,2020-10-28,-30.010102,-51.15926,29,0,1,1,44
uti,adulto,Hospital Vila Nova,16,2020-10-28,-30.119308,-51.207744,20,4,0.8,7,44
uti,adulto,HPS,16,2020-10-28,-30.036874,-51.209282,20,4,0.8,1,44
uti,adulto,HospitaL Independência,17,2020-10-28,-30.061051,-51.149073,18,1,0.9444444444444444,10,44
uti,adulto,Hospital Femina,5,2020-10-28,-30.029239,-51.206848,6,1,0.8333333333333334,0,44
uti,adulto,Hospital Restinga,7,2020-10-28,-30.142524,-51.128803,10,3,0.7,0,44
uti,adulto,Hospital Santa Ana,4,2020-10-28,-30.086664,-51.20689,10,6,0.4,0,44
uti,pediatrico,Hospital Santa Casa,37,2020-10-28,-30.030803,-51.221512,37,0,1,0,44
uti,pediatrico,HCPA,10,2020-10-28,-30.038435,-51.206637,13,3,0.7692307692307693,0,44
uti,pediatrico,Instituto de Cardiologia,7,2020-10-28,-30.049092,-51.20903,8,1,0.875,0,44
uti,pediatrico,HPS,6,2020-10-28,-30.036874,-51.209282,8,2,0.75,0,44
uti,pediatrico,Hospital Moinhos de Vento,10,2020-10-28,-30.02552,-51.20842,11,1,0.9090909090909091,0,44
uti,pediatrico,Hospital Conceição,15,2020-10-28,-30.01587,-51.158236,18,3,0.8333333333333334,1,44
uti,pediatrico,HMIPV,6,2020-10-28,-30.029525,-51.214865,12,6,0.5,0,44
emergencia,adulto,HCPA,100,2020-10-29,-30.038435,-51.206637,41,-59,2.4390243902439024,NA,44
emergencia,adulto,Hospital Conceição,69,2020-10-29,-30.01587,-51.158236,64,-5,1.078125,NA,44
emergencia,adulto,Instituto de Cardiologia,24,2020-10-29,-30.049092,-51.20903,21,-3,1.1428571428571428,NA,44
emergencia,adulto,Hospital Santa Casa,29,2020-10-29,-30.030803,-51.221512,24,-5,1.2083333333333333,NA,44
emergencia,adulto,Hospital São Lucas,39,2020-10-29,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,44
emergencia,adulto,Hospital Restinga,7,2020-10-29,-30.142524,-51.128803,18,11,0.3888888888888889,NA,44
emergencia,adulto,Hospital Vila Nova,7,2020-10-29,-30.119308,-51.207744,26,19,0.2692307692307692,NA,44
emergencia,adulto,PA Bom Jesus,18,2020-10-29,-30.043194,-51.153916,7,-11,2.5714285714285716,NA,44
emergencia,adulto,PA Cruzeiro do Sul,0,2020-10-29,-30.069603,-51.216537,12,12,0,NA,44
emergencia,adulto,PA Lomba do Pinheiro,7,2020-10-29,-30.110731,-51.110188,9,2,0.7777777777777778,NA,44
emergencia,adulto,UPA Zona Norte,26,2020-10-29,-30.009546,-51.146056,17,-9,1.5294117647058822,NA,44
emergencia,pediatrico,HCPA,5,2020-10-29,-30.038435,-51.206637,9,4,0.5555555555555556,NA,44
emergencia,pediatrico,Hospital Conceição,2,2020-10-29,-30.01587,-51.158236,16,14,0.125,NA,44
emergencia,pediatrico,Hospital Santa Casa,0,2020-10-29,-30.030803,-51.221512,11,11,0,NA,44
emergencia,pediatrico,Hospital São Lucas,0,2020-10-29,-30.055122,-51.173819,4,4,0,NA,44
emergencia,pediatrico,HMIPV,6,2020-10-29,-30.029525,-51.214865,8,2,0.75,NA,44
emergencia,pediatrico,Hospital Restinga,0,2020-10-29,-30.142524,-51.128803,6,6,0,NA,44
emergencia,pediatrico,PA Bom Jesus,3,2020-10-29,-30.043194,-51.153916,5,2,0.6,NA,44
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-29,-30.069603,-51.216537,9,9,0,NA,44
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-29,-30.110731,-51.110188,4,4,0,NA,44
uti,adulto,Instituto de Cardiologia,35,2020-10-29,-30.049092,-51.20903,45,10,0.7777777777777778,2,44
uti,adulto,HCPA,106,2020-10-29,-30.038435,-51.206637,121,15,0.8760330578512396,51,44
uti,adulto,Hospital Conceição,68,2020-10-29,-30.01587,-51.158236,75,7,0.9066666666666666,24,44
uti,adulto,Hospital Moinhos de Vento,55,2020-10-29,-30.02552,-51.20842,55,0,1,30,44
uti,adulto,Hospital Santa Casa,88,2020-10-29,-30.030803,-51.221512,127,39,0.6929133858267716,27,44
uti,adulto,Hospital São Lucas,46,2020-10-29,-30.055122,-51.173819,59,13,0.7796610169491526,15,44
uti,adulto,Hospital Mãe de Deus,57,2020-10-29,-30.058845,-51.228945,60,3,0.95,18,44
uti,adulto,Hospital Ernesto Dornelles,29,2020-10-29,-30.047509,-51.212131,40,11,0.725,15,44
uti,adulto,Hospital Divina Providência,38,2020-10-29,-30.084428,-51.18839,42,4,0.9047619047619048,13,44
uti,adulto,Hospital Porto Alegre,8,2020-10-29,-30.04475,-51.21856,8,0,1,2,44
uti,adulto,Hospital Cristo Redentor,29,2020-10-29,-30.010102,-51.15926,29,0,1,1,44
uti,adulto,Hospital Vila Nova,15,2020-10-29,-30.119308,-51.207744,20,5,0.75,4,44
uti,adulto,HPS,14,2020-10-29,-30.036874,-51.209282,20,6,0.7,0,44
uti,adulto,HospitaL Independência,12,2020-10-29,-30.061051,-51.149073,18,6,0.6666666666666666,8,44
uti,adulto,Hospital Femina,6,2020-10-29,-30.029239,-51.206848,6,0,1,0,44
uti,adulto,Hospital Restinga,8,2020-10-29,-30.142524,-51.128803,10,2,0.8,0,44
uti,adulto,Hospital Santa Ana,7,2020-10-29,-30.086664,-51.20689,10,3,0.7,0,44
uti,pediatrico,Hospital Santa Casa,33,2020-10-29,-30.030803,-51.221512,37,4,0.8918918918918919,0,44
uti,pediatrico,HCPA,10,2020-10-29,-30.038435,-51.206637,13,3,0.7692307692307693,0,44
uti,pediatrico,Instituto de Cardiologia,5,2020-10-29,-30.049092,-51.20903,8,3,0.625,0,44
uti,pediatrico,HPS,7,2020-10-29,-30.036874,-51.209282,8,1,0.875,0,44
uti,pediatrico,Hospital Moinhos de Vento,7,2020-10-29,-30.02552,-51.20842,11,4,0.6363636363636364,0,44
uti,pediatrico,Hospital Conceição,10,2020-10-29,-30.01587,-51.158236,18,8,0.5555555555555556,1,44
uti,pediatrico,HMIPV,7,2020-10-29,-30.029525,-51.214865,12,5,0.5833333333333334,0,44
emergencia,adulto,HCPA,100,2020-10-30,-30.038435,-51.206637,41,-59,2.4390243902439024,NA,44
emergencia,adulto,Hospital Conceição,69,2020-10-30,-30.01587,-51.158236,64,-5,1.078125,NA,44
emergencia,adulto,Instituto de Cardiologia,24,2020-10-30,-30.049092,-51.20903,21,-3,1.1428571428571428,NA,44
emergencia,adulto,Hospital Santa Casa,29,2020-10-30,-30.030803,-51.221512,24,-5,1.2083333333333333,NA,44
emergencia,adulto,Hospital São Lucas,39,2020-10-30,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,44
emergencia,adulto,Hospital Restinga,7,2020-10-30,-30.142524,-51.128803,18,11,0.3888888888888889,NA,44
emergencia,adulto,Hospital Vila Nova,7,2020-10-30,-30.119308,-51.207744,26,19,0.2692307692307692,NA,44
emergencia,adulto,PA Bom Jesus,18,2020-10-30,-30.043194,-51.153916,7,-11,2.5714285714285716,NA,44
emergencia,adulto,PA Cruzeiro do Sul,0,2020-10-30,-30.069603,-51.216537,12,12,0,NA,44
emergencia,adulto,PA Lomba do Pinheiro,7,2020-10-30,-30.110731,-51.110188,9,2,0.7777777777777778,NA,44
emergencia,adulto,UPA Zona Norte,26,2020-10-30,-30.009546,-51.146056,17,-9,1.5294117647058822,NA,44
emergencia,pediatrico,HCPA,5,2020-10-30,-30.038435,-51.206637,9,4,0.5555555555555556,NA,44
emergencia,pediatrico,Hospital Conceição,2,2020-10-30,-30.01587,-51.158236,16,14,0.125,NA,44
emergencia,pediatrico,Hospital Santa Casa,0,2020-10-30,-30.030803,-51.221512,11,11,0,NA,44
emergencia,pediatrico,Hospital São Lucas,0,2020-10-30,-30.055122,-51.173819,4,4,0,NA,44
emergencia,pediatrico,HMIPV,6,2020-10-30,-30.029525,-51.214865,8,2,0.75,NA,44
emergencia,pediatrico,Hospital Restinga,0,2020-10-30,-30.142524,-51.128803,6,6,0,NA,44
emergencia,pediatrico,PA Bom Jesus,3,2020-10-30,-30.043194,-51.153916,5,2,0.6,NA,44
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-30,-30.069603,-51.216537,9,9,0,NA,44
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-30,-30.110731,-51.110188,4,4,0,NA,44
uti,adulto,Instituto de Cardiologia,35,2020-10-30,-30.049092,-51.20903,45,10,0.7777777777777778,2,44
uti,adulto,HCPA,106,2020-10-30,-30.038435,-51.206637,121,15,0.8760330578512396,51,44
uti,adulto,Hospital Conceição,68,2020-10-30,-30.01587,-51.158236,75,7,0.9066666666666666,24,44
uti,adulto,Hospital Moinhos de Vento,55,2020-10-30,-30.02552,-51.20842,55,0,1,30,44
uti,adulto,Hospital Santa Casa,88,2020-10-30,-30.030803,-51.221512,127,39,0.6929133858267716,27,44
uti,adulto,Hospital São Lucas,46,2020-10-30,-30.055122,-51.173819,59,13,0.7796610169491526,15,44
uti,adulto,Hospital Mãe de Deus,57,2020-10-30,-30.058845,-51.228945,60,3,0.95,18,44
uti,adulto,Hospital Ernesto Dornelles,29,2020-10-30,-30.047509,-51.212131,40,11,0.725,15,44
uti,adulto,Hospital Divina Providência,38,2020-10-30,-30.084428,-51.18839,42,4,0.9047619047619048,13,44
