tipo,classe,local,leitos,internados,data_atualizacao,lat,long,covid,semana_epidemiologica
uti,adulto,HPS,20,14,2020-07-10,-30.036874,-51.209282,0,28
uti,adulto,HospitaL Independência,10,10,2020-07-10,-30.061051,-51.149073,0,28
uti,adulto,Hospital Femina,6,2,2020-07-10,-30.029239,-51.206848,0,28
uti,adulto,Hospital Restinga,10,9,2020-07-10,-30.142524,-51.128803,0,28
uti,adulto,Hospital Santa Ana,10,7,2020-07-10,-30.086664,-51.20689,0,28
uti,pediatrico,Hospital Santa Casa,37,36,2020-07-10,-30.030803,-51.221512,0,28
uti,pediatrico,HCPA,13,10,2020-07-10,-30.038435,-51.206637,0,28
uti,pediatrico,Instituto de Cardiologia,10,6,2020-07-10,-30.049092,-51.20903,0,28
uti,pediatrico,HPS,8,2,2020-07-10,-30.036874,-51.209282,0,28
uti,pediatrico,Hospital Moinhos de Vento,11,5,2020-07-10,-30.02552,-51.20842,0,28
uti,pediatrico,Hospital Conceição,18,7,2020-07-10,-30.01587,-51.158236,0,28
uti,pediatrico,HMIPV,12,5,2020-07-10,-30.029525,-51.214865,0,28
emergencia,adulto,HCPA,41,35,2020-07-11,-30.038435,-51.206637,NA,28
emergencia,adulto,Hospital Conceição,64,50,2020-07-11,-30.01587,-51.158236,NA,28
emergencia,adulto,Instituto de Cardiologia,21,23,2020-07-11,-30.049092,-51.20903,NA,28
emergencia,adulto,Hospital Santa Casa,24,19,2020-07-11,-30.030803,-51.221512,NA,28
emergencia,adulto,Hospital São Lucas,17,16,2020-07-11,-30.055122,-51.173819,NA,28
emergencia,adulto,Hospital Restinga,18,15,2020-07-11,-30.142524,-51.128803,NA,28
emergencia,adulto,Hospital Vila Nova,26,4,2020-07-11,-30.119308,-51.207744,NA,28
emergencia,adulto,PA Bom Jesus,7,0,2020-07-11,-30.043194,-51.153916,NA,28
emergencia,adulto,PA Cruzeiro do Sul,12,15,2020-07-11,-30.069603,-51.216537,NA,28
emergencia,adulto,PA Lomba do Pinheiro,9,7,2020-07-11,-30.110731,-51.110188,NA,28
emergencia,adulto,UPA Zona Norte,17,20,2020-07-11,-30.009546,-51.146056,NA,28
emergencia,pediatrico,HCPA,9,2,2020-07-11,-30.038435,-51.206637,NA,28
emergencia,pediatrico,Hospital Conceição,16,2,2020-07-11,-30.01587,-51.158236,NA,28
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-07-11,-30.030803,-51.221512,NA,28
emergencia,pediatrico,Hospital São Lucas,4,0,2020-07-11,-30.055122,-51.173819,NA,28
emergencia,pediatrico,HMIPV,8,0,2020-07-11,-30.029525,-51.214865,NA,28
emergencia,pediatrico,Hospital Restinga,6,3,2020-07-11,-30.142524,-51.128803,NA,28
emergencia,pediatrico,PA Bom Jesus,5,0,2020-07-11,-30.043194,-51.153916,NA,28
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-07-11,-30.069603,-51.216537,NA,28
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-07-11,-30.110731,-51.110188,NA,28
uti,adulto,Instituto de Cardiologia,48,40,2020-07-11,-30.049092,-51.20903,2,28
uti,adulto,HCPA,147,123,2020-07-11,-30.038435,-51.206637,71,28
uti,adulto,Hospital Conceição,75,73,2020-07-11,-30.01587,-51.158236,40,28
uti,adulto,Hospital Moinhos de Vento,62,59,2020-07-11,-30.02552,-51.20842,19,28
uti,adulto,Hospital Santa Casa,101,86,2020-07-11,-30.030803,-51.221512,28,28
uti,adulto,Hospital São Lucas,59,42,2020-07-11,-30.055122,-51.173819,10,28
uti,adulto,Hospital Mãe de Deus,60,53,2020-07-11,-30.058845,-51.228945,12,28
uti,adulto,Hospital Ernesto Dornelles,40,32,2020-07-11,-30.047509,-51.212131,11,28
uti,adulto,Hospital Divina Providência,24,15,2020-07-11,-30.084428,-51.18839,5,28
uti,adulto,Hospital Porto Alegre,7,7,2020-07-11,-30.04475,-51.21856,2,28
uti,adulto,Hospital Cristo Redentor,39,39,2020-07-11,-30.010102,-51.15926,0,28
uti,adulto,Hospital Vila Nova,20,20,2020-07-11,-30.119308,-51.207744,3,28
uti,adulto,HPS,20,16,2020-07-11,-30.036874,-51.209282,0,28
uti,adulto,HospitaL Independência,10,10,2020-07-11,-30.061051,-51.149073,0,28
uti,adulto,Hospital Femina,6,2,2020-07-11,-30.029239,-51.206848,0,28
uti,adulto,Hospital Restinga,10,9,2020-07-11,-30.142524,-51.128803,0,28
uti,adulto,Hospital Santa Ana,10,6,2020-07-11,-30.086664,-51.20689,0,28
uti,pediatrico,Hospital Santa Casa,37,36,2020-07-11,-30.030803,-51.221512,0,28
uti,pediatrico,HCPA,13,10,2020-07-11,-30.038435,-51.206637,0,28
uti,pediatrico,Instituto de Cardiologia,10,2,2020-07-11,-30.049092,-51.20903,0,28
uti,pediatrico,HPS,8,1,2020-07-11,-30.036874,-51.209282,0,28
uti,pediatrico,Hospital Moinhos de Vento,11,5,2020-07-11,-30.02552,-51.20842,0,28
uti,pediatrico,Hospital Conceição,18,7,2020-07-11,-30.01587,-51.158236,0,28
uti,pediatrico,HMIPV,12,6,2020-07-11,-30.029525,-51.214865,0,28
emergencia,adulto,HCPA,41,35,2020-07-12,-30.038435,-51.206637,NA,29
emergencia,adulto,Hospital Conceição,64,62,2020-07-12,-30.01587,-51.158236,NA,29
emergencia,adulto,Instituto de Cardiologia,21,19,2020-07-12,-30.049092,-51.20903,NA,29
emergencia,adulto,Hospital Santa Casa,24,25,2020-07-12,-30.030803,-51.221512,NA,29
emergencia,adulto,Hospital São Lucas,17,16,2020-07-12,-30.055122,-51.173819,NA,29
emergencia,adulto,Hospital Restinga,18,24,2020-07-12,-30.142524,-51.128803,NA,29
emergencia,adulto,Hospital Vila Nova,26,8,2020-07-12,-30.119308,-51.207744,NA,29
emergencia,adulto,PA Bom Jesus,7,15,2020-07-12,-30.043194,-51.153916,NA,29
emergencia,adulto,PA Cruzeiro do Sul,12,10,2020-07-12,-30.069603,-51.216537,NA,29
emergencia,adulto,PA Lomba do Pinheiro,9,9,2020-07-12,-30.110731,-51.110188,NA,29
emergencia,adulto,UPA Zona Norte,17,13,2020-07-12,-30.009546,-51.146056,NA,29
emergencia,pediatrico,HCPA,9,4,2020-07-12,-30.038435,-51.206637,NA,29
emergencia,pediatrico,Hospital Conceição,16,2,2020-07-12,-30.01587,-51.158236,NA,29
emergencia,pediatrico,Hospital Santa Casa,11,0,2020-07-12,-30.030803,-51.221512,NA,29
emergencia,pediatrico,Hospital São Lucas,4,0,2020-07-12,-30.055122,-51.173819,NA,29
emergencia,pediatrico,HMIPV,8,2,2020-07-12,-30.029525,-51.214865,NA,29
emergencia,pediatrico,Hospital Restinga,6,2,2020-07-12,-30.142524,-51.128803,NA,29
emergencia,pediatrico,PA Bom Jesus,5,3,2020-07-12,-30.043194,-51.153916,NA,29
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-07-12,-30.069603,-51.216537,NA,29
emergencia,pediatrico,PA Lomba do Pinheiro,4,1,2020-07-12,-30.110731,-51.110188,NA,29
uti,adulto,Instituto de Cardiologia,48,42,2020-07-12,-30.049092,-51.20903,2,29
uti,adulto,HCPA,147,124,2020-07-12,-30.038435,-51.206637,71,29
uti,adulto,Hospital Conceição,75,74,2020-07-12,-30.01587,-51.158236,42,29
uti,adulto,Hospital Moinhos de Vento,62,62,2020-07-12,-30.02552,-51.20842,23,29
uti,adulto,Hospital Santa Casa,101,83,2020-07-12,-30.030803,-51.221512,35,29
uti,adulto,Hospital São Lucas,59,37,2020-07-12,-30.055122,-51.173819,16,29
uti,adulto,Hospital Mãe de Deus,60,52,2020-07-12,-30.058845,-51.228945,11,29
uti,adulto,Hospital Ernesto Dornelles,40,34,2020-07-12,-30.047509,-51.212131,11,29
uti,adulto,Hospital Divina Providência,24,18,2020-07-12,-30.084428,-51.18839,5,29
uti,adulto,Hospital Porto Alegre,7,7,2020-07-12,-30.04475,-51.21856,2,29
uti,adulto,Hospital Cristo Redentor,39,39,2020-07-12,-30.010102,-51.15926,0,29
uti,adulto,Hospital Vila Nova,20,18,2020-07-12,-30.119308,-51.207744,2,29
uti,adulto,HPS,20,18,2020-07-12,-30.036874,-51.209282,0,29
uti,adulto,HospitaL Independência,10,10,2020-07-12,-30.061051,-51.149073,0,29
uti,adulto,Hospital Femina,6,4,2020-07-12,-30.029239,-51.206848,0,29
uti,adulto,Hospital Restinga,10,7,2020-07-12,-30.142524,-51.128803,0,29
uti,adulto,Hospital Santa Ana,10,5,2020-07-12,-30.086664,-51.20689,0,29
uti,pediatrico,Hospital Santa Casa,37,32,2020-07-12,-30.030803,-51.221512,0,29
uti,pediatrico,HCPA,13,8,2020-07-12,-30.038435,-51.206637,0,29
uti,pediatrico,Instituto de Cardiologia,10,2,2020-07-12,-30.049092,-51.20903,0,29
uti,pediatrico,HPS,8,0,2020-07-12,-30.036874,-51.209282,0,29
uti,pediatrico,Hospital Moinhos de Vento,11,5,2020-07-12,-30.02552,-51.20842,0,29
uti,pediatrico,Hospital Conceição,18,7,2020-07-12,-30.01587,-51.158236,0,29
uti,pediatrico,HMIPV,12,6,2020-07-12,-30.029525,-51.214865,0,29
emergencia,adulto,HCPA,41,54,2020-07-13,-30.038435,-51.206637,NA,29
emergencia,adulto,Hospital Conceição,64,64,2020-07-13,-30.01587,-51.158236,NA,29
emergencia,adulto,Instituto de Cardiologia,21,24,2020-07-13,-30.049092,-51.20903,NA,29
emergencia,adulto,Hospital Santa Casa,24,16,2020-07-13,-30.030803,-51.221512,NA,29
emergencia,adulto,Hospital São Lucas,17,16,2020-07-13,-30.055122,-51.173819,NA,29
emergencia,adulto,Hospital Restinga,18,22,2020-07-13,-30.142524,-51.128803,NA,29
emergencia,adulto,Hospital Vila Nova,26,8,2020-07-13,-30.119308,-51.207744,NA,29
emergencia,adulto,PA Bom Jesus,7,14,2020-07-13,-30.043194,-51.153916,NA,29
emergencia,adulto,PA Cruzeiro do Sul,12,19,2020-07-13,-30.069603,-51.216537,NA,29
emergencia,adulto,PA Lomba do Pinheiro,9,11,2020-07-13,-30.110731,-51.110188,NA,29
emergencia,adulto,UPA Zona Norte,17,15,2020-07-13,-30.009546,-51.146056,NA,29
emergencia,pediatrico,HCPA,9,2,2020-07-13,-30.038435,-51.206637,NA,29
emergencia,pediatrico,Hospital Conceição,16,6,2020-07-13,-30.01587,-51.158236,NA,29
emergencia,pediatrico,Hospital Santa Casa,11,4,2020-07-13,-30.030803,-51.221512,NA,29
emergencia,pediatrico,Hospital São Lucas,4,0,2020-07-13,-30.055122,-51.173819,NA,29
emergencia,pediatrico,HMIPV,8,3,2020-07-13,-30.029525,-51.214865,NA,29
emergencia,pediatrico,Hospital Restinga,6,2,2020-07-13,-30.142524,-51.128803,NA,29
emergencia,pediatrico,PA Bom Jesus,5,2,2020-07-13,-30.043194,-51.153916,NA,29
emergencia,pediatrico,PA Cruzeiro do Sul,9,2,2020-07-13,-30.069603,-51.216537,NA,29
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-07-13,-30.110731,-51.110188,NA,29
uti,adulto,Instituto de Cardiologia,48,40,2020-07-13,-30.049092,-51.20903,2,29
uti,adulto,HCPA,147,121,2020-07-13,-30.038435,-51.206637,71,29
uti,adulto,Hospital Conceição,75,69,2020-07-13,-30.01587,-51.158236,43,29
uti,adulto,Hospital Moinhos de Vento,62,55,2020-07-13,-30.02552,-51.20842,23,29
uti,adulto,Hospital Santa Casa,101,83,2020-07-13,-30.030803,-51.221512,35,29
uti,adulto,Hospital São Lucas,49,34,2020-07-13,-30.055122,-51.173819,16,29
uti,adulto,Hospital Mãe de Deus,60,52,2020-07-13,-30.058845,-51.228945,14,29
uti,adulto,Hospital Ernesto Dornelles,40,32,2020-07-13,-30.047509,-51.212131,10,29
uti,adulto,Hospital Divina Providência,24,18,2020-07-13,-30.084428,-51.18839,5,29
uti,adulto,Hospital Porto Alegre,7,6,2020-07-13,-30.04475,-51.21856,3,29
uti,adulto,Hospital Cristo Redentor,39,37,2020-07-13,-30.010102,-51.15926,0,29
uti,adulto,Hospital Vila Nova,20,19,2020-07-13,-30.119308,-51.207744,3,29
uti,adulto,HPS,20,15,2020-07-13,-30.036874,-51.209282,0,29
uti,adulto,HospitaL Independência,10,9,2020-07-13,-30.061051,-51.149073,0,29
uti,adulto,Hospital Femina,6,4,2020-07-13,-30.029239,-51.206848,0,29
uti,adulto,Hospital Restinga,10,6,2020-07-13,-30.142524,-51.128803,0,29
uti,adulto,Hospital Santa Ana,10,5,2020-07-13,-30.086664,-51.20689,0,29
uti,pediatrico,Hospital Santa Casa,37,31,2020-07-13,-30.030803,-51.221512,0,29
uti,pediatrico,HCPA,13,8,2020-07-13,-30.038435,-51.206637,0,29
uti,pediatrico,Instituto de Cardiologia,10,3,2020-07-13,-30.049092,-51.20903,0,29
uti,pediatrico,HPS,8,2,2020-07-13,-30.036874,-51.209282,0,29
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-07-13,-30.02552,-51.20842,0,29
uti,pediatrico,Hospital Conceição,18,7,2020-07-13,-30.01587,-51.158236,0,29
uti,pediatrico,HMIPV,12,6,2020-07-13,-30.029525,-51.214865,0,29
emergencia,adulto,HCPA,41,60,2020-07-14,-30.038435,-51.206637,NA,29
emergencia,adulto,Hospital Conceição,64,71,2020-07-14,-30.01587,-51.158236,NA,29
emergencia,adulto,Instituto de Cardiologia,21,19,2020-07-14,-30.049092,-51.20903,NA,29
emergencia,adulto,Hospital Santa Casa,24,17,2020-07-14,-30.030803,-51.221512,NA,29
emergencia,adulto,Hospital São Lucas,17,16,2020-07-14,-30.055122,-51.173819,NA,29
emergencia,adulto,Hospital Restinga,18,15,2020-07-14,-30.142524,-51.128803,NA,29
emergencia,adulto,Hospital Vila Nova,26,6,2020-07-14,-30.119308,-51.207744,NA,29
emergencia,adulto,PA Bom Jesus,7,0,2020-07-14,-30.043194,-51.153916,NA,29
emergencia,adulto,PA Cruzeiro do Sul,12,19,2020-07-14,-30.069603,-51.216537,NA,29
emergencia,adulto,PA Lomba do Pinheiro,9,10,2020-07-14,-30.110731,-51.110188,NA,29
emergencia,adulto,UPA Zona Norte,17,24,2020-07-14,-30.009546,-51.146056,NA,29
emergencia,pediatrico,HCPA,9,3,2020-07-14,-30.038435,-51.206637,NA,29
emergencia,pediatrico,Hospital Conceição,16,3,2020-07-14,-30.01587,-51.158236,NA,29
emergencia,pediatrico,Hospital Santa Casa,11,3,2020-07-14,-30.030803,-51.221512,NA,29
emergencia,pediatrico,Hospital São Lucas,4,0,2020-07-14,-30.055122,-51.173819,NA,29
emergencia,pediatrico,HMIPV,8,2,2020-07-14,-30.029525,-51.214865,NA,29
emergencia,pediatrico,Hospital Restinga,6,2,2020-07-14,-30.142524,-51.128803,NA,29
emergencia,pediatrico,PA Bom Jesus,5,0,2020-07-14,-30.043194,-51.153916,NA,29
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-07-14,-30.069603,-51.216537,NA,29
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-07-14,-30.110731,-51.110188,NA,29
uti,adulto,Instituto de Cardiologia,48,39,2020-07-14,-30.049092,-51.20903,2,29
uti,adulto,HCPA,147,124,2020-07-14,-30.038435,-51.206637,74,29
uti,adulto,Hospital Conceição,75,69,2020-07-14,-30.01587,-51.158236,42,29
uti,adulto,Hospital Moinhos de Vento,62,55,2020-07-14,-30.02552,-51.20842,27,29
uti,adulto,Hospital Santa Casa,101,81,2020-07-14,-30.030803,-51.221512,39,29
uti,adulto,Hospital São Lucas,59,38,2020-07-14,-30.055122,-51.173819,20,29
uti,adulto,Hospital Mãe de Deus,60,49,2020-07-14,-30.058845,-51.228945,14,29
uti,adulto,Hospital Ernesto Dornelles,40,32,2020-07-14,-30.047509,-51.212131,8,29
uti,adulto,Hospital Divina Providência,24,20,2020-07-14,-30.084428,-51.18839,5,29
uti,adulto,Hospital Porto Alegre,7,6,2020-07-14,-30.04475,-51.21856,3,29
uti,adulto,Hospital Cristo Redentor,39,38,2020-07-14,-30.010102,-51.15926,0,29
uti,adulto,Hospital Vila Nova,20,19,2020-07-14,-30.119308,-51.207744,4,29
uti,adulto,HPS,20,16,2020-07-14,-30.036874,-51.209282,0,29
uti,adulto,HospitaL Independência,10,10,2020-07-14,-30.061051,-51.149073,0,29
uti,adulto,Hospital Femina,6,4,2020-07-14,-30.029239,-51.206848,0,29
uti,adulto,Hospital Restinga,10,6,2020-07-14,-30.142524,-51.128803,0,29
uti,adulto,Hospital Santa Ana,10,8,2020-07-14,-30.086664,-51.20689,0,29
uti,pediatrico,Hospital Santa Casa,37,30,2020-07-14,-30.030803,-51.221512,0,29
uti,pediatrico,HCPA,13,8,2020-07-14,-30.038435,-51.206637,0,29
uti,pediatrico,Instituto de Cardiologia,10,3,2020-07-14,-30.049092,-51.20903,0,29
uti,pediatrico,HPS,8,1,2020-07-14,-30.036874,-51.209282,0,29
uti,pediatrico,Hospital Moinhos de Vento,11,7,2020-07-14,-30.02552,-51.20842,0,29
uti,pediatrico,Hospital Conceição,18,7,2020-07-14,-30.01587,-51.158236,0,29
uti,pediatrico,HMIPV,12,5,2020-07-14,-30.029525,-51.214865,0,29
emergencia,adulto,HCPA,41,62,2020-07-15,-30.038435,-51.206637,NA,29
emergencia,adulto,Hospital Conceição,64,64,2020-07-15,-30.01587,-51.158236,NA,29
emergencia,adulto,Instituto de Cardiologia,21,20,2020-07-15,-30.049092,-51.20903,NA,29
emergencia,adulto,Hospital Santa Casa,24,33,2020-07-15,-30.030803,-51.221512,NA,29
emergencia,adulto,Hospital São Lucas,17,16,2020-07-15,-30.055122,-51.173819,NA,29
emergencia,adulto,Hospital Restinga,18,18,2020-07-15,-30.142524,-51.128803,NA,29
emergencia,adulto,Hospital Vila Nova,26,6,2020-07-15,-30.119308,-51.207744,NA,29
emergencia,adulto,PA Bom Jesus,7,0,2020-07-15,-30.043194,-51.153916,NA,29
emergencia,adulto,PA Cruzeiro do Sul,12,15,2020-07-15,-30.069603,-51.216537,NA,29
emergencia,adulto,PA Lomba do Pinheiro,9,11,2020-07-15,-30.110731,-51.110188,NA,29
emergencia,adulto,UPA Zona Norte,17,23,2020-07-15,-30.009546,-51.146056,NA,29
emergencia,pediatrico,HCPA,9,3,2020-07-15,-30.038435,-51.206637,NA,29
emergencia,pediatrico,Hospital Conceição,16,2,2020-07-15,-30.01587,-51.158236,NA,29
emergencia,pediatrico,Hospital Santa Casa,11,1,2020-07-15,-30.030803,-51.221512,NA,29
emergencia,pediatrico,Hospital São Lucas,4,0,2020-07-15,-30.055122,-51.173819,NA,29
emergencia,pediatrico,HMIPV,8,0,2020-07-15,-30.029525,-51.214865,NA,29
emergencia,pediatrico,Hospital Restinga,6,2,2020-07-15,-30.142524,-51.128803,NA,29
emergencia,pediatrico,PA Bom Jesus,5,1,2020-07-15,-30.043194,-51.153916,NA,29
emergencia,pediatrico,PA Cruzeiro do Sul,9,1,2020-07-15,-30.069603,-51.216537,NA,29
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-07-15,-30.110731,-51.110188,NA,29
uti,adulto,Instituto de Cardiologia,48,40,2020-07-15,-30.049092,-51.20903,2,29
uti,adulto,HCPA,152,129,2020-07-15,-30.038435,-51.206637,75,29
uti,adulto,Hospital Conceição,75,71,2020-07-15,-30.01587,-51.158236,44,29
uti,adulto,Hospital Moinhos de Vento,62,57,2020-07-15,-30.02552,-51.20842,26,29
uti,adulto,Hospital Santa Casa,101,84,2020-07-15,-30.030803,-51.221512,40,29
uti,adulto,Hospital São Lucas,59,42,2020-07-15,-30.055122,-51.173819,10,29
uti,adulto,Hospital Mãe de Deus,60,54,2020-07-15,-30.058845,-51.228945,10,29
uti,adulto,Hospital Ernesto Dornelles,40,36,2020-07-15,-30.047509,-51.212131,10,29
uti,adulto,Hospital Divina Providência,24,19,2020-07-15,-30.084428,-51.18839,6,29
uti,adulto,Hospital Porto Alegre,10,5,2020-07-15,-30.04475,-51.21856,4,29
uti,adulto,Hospital Cristo Redentor,39,38,2020-07-15,-30.010102,-51.15926,0,29
uti,adulto,Hospital Vila Nova,20,20,2020-07-15,-30.119308,-51.207744,4,29
uti,adulto,HPS,20,14,2020-07-15,-30.036874,-51.209282,0,29
uti,adulto,HospitaL Independência,10,7,2020-07-15,-30.061051,-51.149073,0,29
uti,adulto,Hospital Femina,6,4,2020-07-15,-30.029239,-51.206848,0,29
uti,adulto,Hospital Restinga,20,14,2020-07-15,-30.142524,-51.128803,1,29
uti,adulto,Hospital Santa Ana,10,8,2020-07-15,-30.086664,-51.20689,0,29
uti,pediatrico,Hospital Santa Casa,37,29,2020-07-15,-30.030803,-51.221512,0,29
uti,pediatrico,HCPA,13,9,2020-07-15,-30.038435,-51.206637,0,29
uti,pediatrico,Instituto de Cardiologia,10,6,2020-07-15,-30.049092,-51.20903,0,29
uti,pediatrico,HPS,8,2,2020-07-15,-30.036874,-51.209282,0,29
uti,pediatrico,Hospital Moinhos de Vento,11,7,2020-07-15,-30.02552,-51.20842,0,29
uti,pediatrico,Hospital Conceição,18,8,2020-07-15,-30.01587,-51.158236,0,29
uti,pediatrico,HMIPV,12,5,2020-07-15,-30.029525,-51.214865,0,29
emergencia,adulto,HCPA,41,61,2020-07-16,-30.038435,-51.206637,NA,29
emergencia,adulto,Hospital Conceição,64,61,2020-07-16,-30.01587,-51.158236,NA,29
emergencia,adulto,Instituto de Cardiologia,21,22,2020-07-16,-30.049092,-51.20903,NA,29
emergencia,adulto,Hospital Santa Casa,24,32,2020-07-16,-30.030803,-51.221512,NA,29
emergencia,adulto,Hospital São Lucas,17,16,2020-07-16,-30.055122,-51.173819,NA,29
emergencia,adulto,Hospital Restinga,18,22,2020-07-16,-30.142524,-51.128803,NA,29
emergencia,adulto,Hospital Vila Nova,26,2,2020-07-16,-30.119308,-51.207744,NA,29
emergencia,adulto,PA Bom Jesus,7,0,2020-07-16,-30.043194,-51.153916,NA,29
emergencia,adulto,PA Cruzeiro do Sul,12,15,2020-07-16,-30.069603,-51.216537,NA,29
emergencia,adulto,PA Lomba do Pinheiro,9,5,2020-07-16,-30.110731,-51.110188,NA,29
emergencia,adulto,UPA Zona Norte,17,18,2020-07-16,-30.009546,-51.146056,NA,29
emergencia,pediatrico,HCPA,9,3,2020-07-16,-30.038435,-51.206637,NA,29
emergencia,pediatrico,Hospital Conceição,16,2,2020-07-16,-30.01587,-51.158236,NA,29
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-07-16,-30.030803,-51.221512,NA,29
emergencia,pediatrico,Hospital São Lucas,4,0,2020-07-16,-30.055122,-51.173819,NA,29
emergencia,pediatrico,HMIPV,8,2,2020-07-16,-30.029525,-51.214865,NA,29
emergencia,pediatrico,Hospital Restinga,6,0,2020-07-16,-30.142524,-51.128803,NA,29
emergencia,pediatrico,PA Bom Jesus,5,0,2020-07-16,-30.043194,-51.153916,NA,29
emergencia,pediatrico,PA Cruzeiro do Sul,9,1,2020-07-16,-30.069603,-51.216537,NA,29
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-07-16,-30.110731,-51.110188,NA,29
uti,adulto,Instituto de Cardiologia,42,39,2020-07-16,-30.049092,-51.20903,2,29
uti,adulto,HCPA,150,134,2020-07-16,-30.038435,-51.206637,68,29
uti,adulto,Hospital Conceição,75,73,2020-07-16,-30.01587,-51.158236,43,29
uti,adulto,Hospital Moinhos de Vento,62,55,2020-07-16,-30.02552,-51.20842,26,29
uti,adulto,Hospital Santa Casa,101,92,2020-07-16,-30.030803,-51.221512,41,29
uti,adulto,Hospital São Lucas,39,39,2020-07-16,-30.055122,-51.173819,22,29
uti,adulto,Hospital Mãe de Deus,60,51,2020-07-16,-30.058845,-51.228945,16,29
uti,adulto,Hospital Ernesto Dornelles,40,37,2020-07-16,-30.047509,-51.212131,10,29
uti,adulto,Hospital Divina Providência,24,20,2020-07-16,-30.084428,-51.18839,7,29
uti,adulto,Hospital Porto Alegre,10,7,2020-07-16,-30.04475,-51.21856,6,29
uti,adulto,Hospital Cristo Redentor,39,34,2020-07-16,-30.010102,-51.15926,0,29
uti,adulto,Hospital Vila Nova,20,20,2020-07-16,-30.119308,-51.207744,4,29
uti,adulto,HPS,20,15,2020-07-16,-30.036874,-51.209282,0,29
uti,adulto,HospitaL Independência,10,10,2020-07-16,-30.061051,-51.149073,0,29
uti,adulto,Hospital Femina,6,6,2020-07-16,-30.029239,-51.206848,0,29
uti,adulto,Hospital Restinga,16,16,2020-07-16,-30.142524,-51.128803,6,29
uti,adulto,Hospital Santa Ana,7,7,2020-07-16,-30.086664,-51.20689,0,29
uti,pediatrico,Hospital Santa Casa,37,30,2020-07-16,-30.030803,-51.221512,0,29
uti,pediatrico,HCPA,13,10,2020-07-16,-30.038435,-51.206637,0,29
uti,pediatrico,Instituto de Cardiologia,10,5,2020-07-16,-30.049092,-51.20903,0,29
uti,pediatrico,HPS,8,2,2020-07-16,-30.036874,-51.209282,0,29
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-07-16,-30.02552,-51.20842,0,29
uti,pediatrico,Hospital Conceição,18,7,2020-07-16,-30.01587,-51.158236,1,29
uti,pediatrico,HMIPV,12,5,2020-07-16,-30.029525,-51.214865,0,29
emergencia,adulto,HCPA,41,48,2020-07-17,-30.038435,-51.206637,NA,29
emergencia,adulto,Hospital Conceição,64,62,2020-07-17,-30.01587,-51.158236,NA,29
emergencia,adulto,Instituto de Cardiologia,21,22,2020-07-17,-30.049092,-51.20903,NA,29
emergencia,adulto,Hospital Santa Casa,24,32,2020-07-17,-30.030803,-51.221512,NA,29
emergencia,adulto,Hospital São Lucas,17,16,2020-07-17,-30.055122,-51.173819,NA,29
emergencia,adulto,Hospital Restinga,18,15,2020-07-17,-30.142524,-51.128803,NA,29
